"_id","area","y2008","y2017","total_ids"
"p001997","rb",1,4,5
"p001998","rb",1,1,2
"p001999","rb",1,2,3
"p002000","rb",1,2,3
"p002001","rb",1,1,2
"p002002","rb",1,2,3
"p002003","rb",1,1,2
"p002004","rb",1,1,2
"p002005","rb",1,1,2
"p002006","rb",1,1,2
"p002007","rb",1,2,3
"p002008","rb",1,1,2
"p002009","rb",3,1,4
"p002010","rb",1,1,2
"p002011","rb",3,2,5
"p002012","rb",1,1,2
"p002013","rb",1,1,2
"p002014","rb",1,1,2
"p002015","rb",1,1,2
"p002016","rb",1,1,2
"p002017","rb",1,1,2
"p002018","rb",1,2,3
"p002019","rb",0,1,1
"p002020","rb",1,1,2
"p002021","rb",1,3,4
"p002022","rb",1,1,2
"p002023","rb",2,1,3
"p002024","rb",1,1,2
"p002025","rb",1,1,2
"p002026","rb",1,2,3
"p002027","rb",1,1,2
"p002028","rb",1,1,2
"p002029","rb",1,1,2
"p002030","rb",2,1,3
"p002031","rb",1,1,2
"p002032","rb",1,2,3
"p002033","rb",1,1,2
"p002034","rb",1,1,2
"p002035","rb",2,1,3
"p002036","rb",1,1,2
"p002037","rb",1,2,3
"p002038","rb",1,1,2
"p002039","rb",1,1,2
"p002040","rb",1,1,2
"p002041","rb",2,1,3
"p002042","rb",1,2,3
"p002043","rb",1,1,2
"p002044","rb",2,1,3
"p002045","rb",1,2,3
"p002046","rb",1,1,2
"p002047","rb",1,2,3
"p002048","rb",1,1,2
"p002049","rb",1,1,2
"p002050","rb",2,1,3
"p002051","rb",1,1,2
"p002052","rb",1,2,3
"p002053","rb",1,1,2
"p002054","rb",1,2,3
"p002055","rb",1,1,2
"p002056","rb",1,1,2
"p002057","rb",2,2,4
"p002058","rb",1,1,2
"p002059","rb",1,1,2
"p002060","rb",1,1,2
"p002061","rb",1,1,2
"p002062","rb",1,2,3
"p002063","rb",1,1,2
"p002064","rb",1,1,2
"p002065","rb",2,1,3
"p002066","rb",1,3,4
"p002067","rb",1,2,3
"p002068","rb",1,1,2
"p002069","rb",2,1,3
"p002070","rb",1,1,2
"p002071","rb",1,1,2
"p002072","rb",1,1,2
"p002073","rb",1,2,3
"p002074","rb",1,1,2
"p002075","rb",2,2,4
"p002076","rb",2,1,3
"p002077","rb",3,1,4
"p002078","rb",1,2,3
"p002079","rb",3,2,5
"p002080","rb",2,1,3
"p002081","rb",1,1,2
"p002082","rb",2,1,3
"p002083","rb",1,1,2
"p002084","rb",2,1,3
"p002085","rb",1,1,2
"p002086","rb",1,1,2
"p002087","rb",1,1,2
"p002088","rb",2,1,3
"p002089","rb",1,1,2
"p002090","rb",1,1,2
"p002091","rb",1,1,2
"p002092","rb",1,1,2
"p002093","rb",1,2,3
"p002094","rb",1,1,2
"p002095","rb",1,2,3
"p002096","rb",1,1,2
"p002097","rb",1,1,2
"p002098","rb",1,1,2
"p002099","rb",1,1,2
"p002100","rb",2,1,3
"p002101","rb",2,1,3
"p002102","rb",1,1,2
"p002103","rb",1,4,5
"p002104","rb",1,1,2
"p002105","rb",1,1,2
"p002106","rb",2,1,3
"p002107","rb",1,1,2
"p002108","rb",1,2,3
"p002109","rb",2,2,4
"p002110","rb",2,1,3
"p002111","rb",2,1,3
"p002112","rb",1,1,2
"p002113","rb",2,1,3
"p002114","rb",1,2,3
"p002115","rb",1,1,2
"p002116","rb",1,1,2
"p002117","rb",1,2,3
"p002118","rb",2,1,3
"p002119","rb",1,1,2
"p002120","rb",2,1,3
"p002121","rb",1,1,2
"p002122","rb",1,1,2
"p002123","rb",1,1,2
"p002124","rb",1,1,2
"p002125","rb",1,1,2
"p002126","rb",3,1,4
"p002127","rb",1,1,2
"p002128","rb",2,1,3
"p002129","rb",1,3,4
"p002130","rb",1,1,2
"p002131","rb",1,1,2
"p002132","rb",1,2,3
"p002133","rb",3,1,4
"p002134","rb",2,1,3
"p002135","rb",1,1,2
"p002136","rb",1,1,2
"p002137","rb",1,2,3
"p002138","rb",2,1,3
"p002139","rb",1,1,2
"p002140","rb",3,1,4
"p002141","rb",1,1,2
"p002142","rb",1,3,4
"p002143","rb",1,1,2
"p002144","rb",1,1,2
"p002145","rb",3,1,4
"p002146","rb",1,1,2
"p002147","rb",1,1,2
"p002148","rb",1,1,2
"p002149","rb",1,1,2
"p002150","rb",1,1,2
"p002151","rb",2,1,3
"p002152","rb",1,1,2
"p002153","rb",1,1,2
"p002154","rb",1,2,3
"p002155","rb",2,1,3
"p002156","rb",1,1,2
"p002157","rb",2,1,3
"p002158","rb",1,1,2
"p002159","rb",1,2,3
"p002160","rb",1,1,2
"p002161","rb",1,1,2
"p002162","rb",2,2,4
"p002163","rb",2,1,3
"p002164","rb",1,1,2
"p002165","rb",2,1,3
"p002166","rb",1,1,2
"p002167","rb",2,1,3
"p002168","rb",1,1,2
"p002169","rb",1,1,2
"p002170","rb",1,1,2
"p002171","rb",1,1,2
"p002172","rb",1,1,2
"p002173","rb",1,1,2
"p002174","rb",1,0,1
"p002175","rb",2,1,3
"p002176","rb",1,1,2
"p002177","rb",1,1,2
"p002178","rb",1,1,2
"p002179","rb",1,1,2
"p002180","rb",1,1,2
"p002181","rb",1,1,2
"p002182","rb",1,1,2
"p002183","rb",1,1,2
"p002184","rb",0,2,2
"p002185","rb",0,2,2
"p002186","rb",1,1,2
"p002187","rb",1,2,3
"p002188","rb",1,2,3
"p002189","rb",1,2,3
"p002190","rb",3,1,4
"p002191","rb",1,1,2
"p002192","rb",2,1,3
"p002193","rb",1,1,2
"p002194","rb",1,2,3
"p002195","rb",1,1,2
"p002196","rb",1,1,2
"p002197","rb",1,1,2
"p002198","rb",2,3,5
"p002199","rb",1,1,2
"p002200","rb",1,1,2
"p002201","rb",1,2,3
"p002202","rb",1,2,3
"p002203","rb",1,1,2
"p002204","rb",1,1,2
"p002205","rb",1,1,2
"p002206","rb",2,1,3
"p002207","rb",2,1,3
"p002208","rb",1,1,2
"p002209","rb",1,2,3
"p002210","rb",1,2,3
"p002211","rb",1,1,2
"p002212","rb",1,1,2
"p002213","rb",1,1,2
"p002214","rb",1,1,2
"p002215","rb",1,1,2
"p002216","rb",1,2,3
"p002217","rb",2,3,5
"p002218","rb",1,1,2
"p002219","rb",1,1,2
"p002220","rb",1,0,1
"p002221","rb",1,2,3
"p002222","rb",1,1,2
"p002223","rb",1,2,3
"p002224","rb",1,1,2
"p002225","rb",2,1,3
"p002226","rb",1,2,3
"p002227","rb",1,1,2
"p002228","rb",2,1,3
"p002229","rb",1,1,2
"p002230","rb",1,1,2
"p002231","rb",2,1,3
"p002232","rb",1,1,2
"p002233","rb",2,3,5
"p002234","rb",1,2,3
"p002235","rb",2,1,3
"p002236","rb",1,1,2
"p002237","rb",1,2,3
"p002238","rb",1,1,2
"p002239","rb",1,0,1
"p002240","rb",1,1,2
"p002241","rb",1,2,3
"p002242","rb",1,1,2
"p002243","rb",1,1,2
"p002244","rb",2,1,3
"p002245","rb",1,1,2
"p002246","rb",1,2,3
"p002247","rb",1,1,2
"p002248","rb",1,1,2
"p002249","rb",1,1,2
"p002250","rb",1,1,2
"p002251","rb",3,1,4
"p002252","rb",1,2,3
"p002253","rb",1,1,2
"p002254","rb",1,1,2
"p002255","rb",1,1,2
"p002256","rb",2,2,4
"p002257","rb",2,1,3
"p002258","rb",1,2,3
"p002259","rb",3,1,4
"p002260","rb",1,1,2
"p002261","rb",1,2,3
"p002262","rb",3,2,5
"p002263","rb",1,1,2
"p002264","rb",1,1,2
"p002265","rb",1,2,3
"p002266","rb",2,1,3
"p002267","rb",1,1,2
"p002268","rb",1,1,2
"p002269","rb",1,1,2
"p002270","rb",3,1,4
"p002271","rb",1,1,2
"p002272","rb",1,1,2
"p002273","rb",1,1,2
"p002274","rb",1,2,3
"p002275","rb",1,1,2
"p002276","rb",1,1,2
"p002277","rb",1,1,2
"p002278","rb",5,2,7
"p002279","rb",1,1,2
"p002280","rb",1,2,3
"p002281","rb",1,1,2
"p002282","rb",1,1,2
"p002283","rb",1,1,2
"p002284","rb",1,1,2
"p002285","rb",1,1,2
"p002286","rb",2,1,3
"p002287","rb",1,1,2
"p002288","rb",1,2,3
"p002289","rb",1,1,2
"p002290","rb",2,1,3
"p002291","rb",1,1,2
"p002292","rb",1,2,3
"p002293","rb",2,1,3
"p002294","rb",1,1,2
"p002295","rb",1,2,3
"p002296","rb",1,1,2
"p002297","rb",1,1,2
"p002298","rb",1,1,2
"p002299","rb",1,1,2
"p002300","rb",1,1,2
"p002301","rb",1,1,2
"p002302","rb",1,1,2
"p002303","rb",1,1,2
"p002304","rb",1,1,2
"p002305","rb",1,1,2
"p002306","rb",2,0,2
"p002307","rb",1,1,2
"p002308","rb",3,2,5
"p002309","rb",1,1,2
"p002310","rb",1,1,2
"p002311","rb",1,2,3
"p002312","rb",1,2,3
"p002313","rb",2,2,4
"p002314","rb",1,1,2
"p002315","rb",2,1,3
"p002316","rb",1,1,2
"p002317","rb",1,2,3
"p002318","rb",1,1,2
"p002319","rb",1,1,2
"p002320","rb",1,2,3
"p002321","rb",1,1,2
"p002322","rb",1,1,2
"p002323","rb",1,1,2
"p002324","rb",1,1,2
"p002325","rb",1,1,2
"p002326","rb",1,3,4
"p002327","rb",1,1,2
"p002328","rb",1,1,2
"p002329","rb",1,1,2
"p002330","rb",1,1,2
"p002331","rb",1,1,2
"p002332","rb",1,1,2
"p002333","rb",2,1,3
"p002334","rb",1,1,2
"p002335","rb",1,3,4
"p002336","rb",1,2,3
"p002337","rb",1,1,2
"p002338","rb",2,1,3
"p002339","rb",3,1,4
"p002340","rb",1,1,2
"p002341","rb",1,3,4
"p002342","rb",1,1,2
"p002343","rb",2,1,3
"p002344","rb",1,1,2
"p002345","rb",1,1,2
"p002346","rb",1,1,2
"p002347","rb",2,1,3
"p002348","rb",1,1,2
"p002349","rb",1,1,2
"p002350","rb",1,2,3
"p002351","rb",1,2,3
"p002352","rb",1,1,2
"p002353","rb",2,2,4
"p002354","rb",1,1,2
"p002355","rb",1,2,3
"p002356","rb",1,1,2
"p002357","rb",1,1,2
"p002358","rb",1,1,2
"p002359","rb",1,3,4
"p002360","rb",1,1,2
"p002361","rb",1,1,2
"p002362","rb",2,2,4
"p002363","rb",1,1,2
"p002364","rb",2,1,3
"p002365","rb",1,1,2
"p002366","rb",1,2,3
"p002367","rb",1,2,3
"p002368","rb",3,1,4
"p002369","rb",1,2,3
"p002370","rb",1,1,2
"p002371","rb",1,2,3
"p002372","rb",1,1,2
"p002373","rb",1,1,2
"p002374","rb",1,1,2
"p002375","rb",2,2,4
"p002376","rb",1,1,2
"p002377","rb",1,1,2
"p002378","rb",1,1,2
"p002379","rb",1,2,3
"p002380","rb",1,2,3
"p002381","rb",1,1,2
"p002382","rb",2,2,4
"p002383","rb",2,1,3
"p002384","rb",1,1,2
"p002385","rb",1,1,2
"p002386","rb",1,1,2
"p002387","rb",1,1,2
"p002388","rb",1,3,4
"p002389","rb",1,1,2
"p002390","rb",1,1,2
"p002391","rb",1,2,3
"p002392","rb",1,1,2
"p002393","rb",1,1,2
"p002394","rb",1,1,2
"p002395","rb",1,1,2
"p002396","rb",1,1,2
"p002397","rb",1,2,3
"p002398","rb",2,1,3
"p002399","rb",1,1,2
"p002400","rb",1,2,3
"p002401","rb",1,1,2
"p002402","rb",1,3,4
"p002403","rb",1,3,4
"p002404","rb",1,1,2
"p002405","rb",1,1,2
"p002406","rb",1,2,3
"p002407","rb",1,1,2
"p002408","rb",2,1,3
"p002409","rb",1,1,2
"p002410","rb",1,1,2
"p002411","rb",1,2,3
"p002412","rb",1,2,3
"p002413","rb",1,2,3
"p002414","rb",0,1,1
"p002415","rb",2,1,3
"p002416","rb",1,1,2
"p002417","rb",2,1,3
"p002418","rb",1,1,2
"p002419","rb",1,1,2
"p002420","rb",2,1,3
"p002421","rb",1,2,3
"p002422","rb",1,3,4
"p002423","rb",1,2,3
"p002424","rb",1,2,3
"p002425","rb",1,1,2
"p002426","rb",1,1,2
"p002427","rb",2,1,3
"p002428","rb",1,2,3
"p002429","rb",1,1,2
"p002430","rb",1,2,3
"p002431","rb",1,2,3
"p002432","rb",1,2,3
"p002433","rb",1,1,2
"p002434","rb",1,1,2
"p002435","rb",1,2,3
"p002436","rb",1,1,2
"p002437","rb",1,1,2
"p002438","rb",1,2,3
"p002439","rb",1,1,2
"p002440","rb",2,1,3
"p002441","rb",1,1,2
"p002442","rb",1,1,2
"p002443","rb",1,1,2
"p002444","rb",1,1,2
"p002445","rb",1,1,2
"p002446","rb",1,1,2
"p002447","rb",1,2,3
"p002448","rb",1,1,2
"p002449","rb",1,2,3
"p002450","rb",1,1,2
"p002451","rb",1,1,2
"p002452","rb",1,2,3
"p002453","rb",2,1,3
"p002454","rb",1,1,2
"p002455","rb",2,1,3
"p002456","rb",1,1,2
"p002457","rb",1,1,2
"p002458","rb",1,1,2
"p002459","rb",1,1,2
"p002460","rb",1,1,2
"p002461","rb",3,1,4
"p002462","rb",1,1,2
"p002463","rb",1,1,2
"p002464","rb",2,1,3
"p002465","rb",3,1,4
"p002466","rb",2,1,3
"p002467","rb",1,1,2
"p002468","rb",1,1,2
"p002469","rb",1,1,2
"p002470","rb",0,1,1
"p002471","rb",1,2,3
"p002472","rb",1,1,2
"p002473","rb",1,1,2
"p002474","rb",1,2,3
"p002475","rb",1,1,2
"p002476","rb",1,3,4
"p002477","rb",1,2,3
"p002478","rb",1,1,2
"p002479","rb",1,1,2
"p002480","rb",1,1,2
"p002481","rb",1,1,2
"p002482","rb",2,1,3
"p002483","rb",1,1,2
"p002484","rb",1,1,2
"p002485","rb",1,1,2
"p002486","rb",2,1,3
"p002487","rb",1,1,2
"p002488","rb",2,1,3
"p002489","rb",1,2,3
"p002490","rb",1,4,5
"p002491","rb",2,1,3
"p002492","rb",1,3,4
"p002493","rb",1,1,2
"p002494","rb",1,1,2
"p002495","rb",2,1,3
"p002496","rb",1,1,2
"p002497","rb",1,1,2
"p002498","rb",1,2,3
"p002499","rb",2,1,3
"p002500","rb",2,2,4
"p002501","cl",1,2,3
"p002502","cl",1,1,2
"p002503","cl",2,1,3
"p002504","cl",1,2,3
"p002505","cl",1,2,3
"p002506","cl",1,3,4
"p002507","cl",1,1,2
"p002508","cl",1,1,2
"p002509","cl",1,1,2
"p002510","cl",1,2,3
"p002511","cl",1,1,2
"p002512","cl",2,1,3
"p002513","cl",1,2,3
"p002514","cl",1,1,2
"p002515","cl",1,1,2
"p002516","cl",1,1,2
"p002517","cl",4,1,5
"p002518","cl",1,1,2
"p002519","cl",1,1,2
"p002520","cl",2,1,3
"p002521","cl",3,3,6
"p002522","cl",1,1,2
"p002523","cl",1,2,3
"p002524","cl",1,1,2
"p002525","cl",1,1,2
"p002526","cl",1,1,2
"p002527","cl",4,1,5
"p002528","cl",1,1,2
"p002529","cl",1,1,2
"p002530","cl",1,1,2
"p002531","cl",2,1,3
"p002532","cl",1,1,2
"p002533","cl",1,1,2
"p002534","cl",1,1,2
"p002535","cl",1,2,3
"p002536","cl",2,2,4
"p002537","cl",1,1,2
"p002538","cl",1,2,3
"p002539","cl",1,1,2
"p002540","cl",1,1,2
"p002541","cl",1,1,2
"p002542","cl",2,3,5
"p002543","cl",1,1,2
"p002544","cl",2,1,3
"p002545","cl",1,3,4
"p002546","cl",1,2,3
"p002547","cl",1,3,4
"p002548","cl",1,1,2
"p002549","cl",2,1,3
"p002550","cl",1,0,1
"p002551","cl",1,2,3
"p002552","cl",1,1,2
"p002553","cl",1,2,3
"p002554","cl",2,1,3
"p002555","cl",1,1,2
"p002556","cl",2,2,4
"p002557","cl",1,1,2
"p002558","cl",1,1,2
"p002559","cl",1,1,2
"p002560","cl",1,2,3
"p002561","cl",1,1,2
"p002562","cl",1,1,2
"p002563","cl",1,1,2
"p002564","cl",2,1,3
"p002565","cl",1,2,3
"p002566","cl",1,1,2
"p002567","cl",2,1,3
"p002568","cl",1,1,2
"p002569","cl",1,1,2
"p002570","cl",1,1,2
"p002571","cl",1,1,2
"p002572","cl",1,3,4
"p002573","cl",1,1,2
"p002574","cl",1,1,2
"p002575","cl",1,1,2
"p002576","cl",1,2,3
"p002577","cl",1,1,2
"p002578","cl",2,2,4
"p002579","cl",2,2,4
"p002580","cl",1,1,2
"p002581","cl",1,1,2
"p002582","cl",1,1,2
"p002583","cl",1,1,2
"p002584","cl",2,2,4
"p002585","cl",1,1,2
"p002586","cl",2,1,3
"p002587","cl",2,1,3
"p002588","cl",1,2,3
"p002589","cl",2,1,3
"p002590","cl",2,1,3
"p002591","cl",1,0,1
"p002592","cl",1,3,4
"p002593","cl",1,2,3
"p002594","cl",2,1,3
"p002595","cl",1,1,2
"p002596","cl",1,1,2
"p002597","cl",1,2,3
"p002598","cl",1,1,2
"p002599","cl",1,2,3
"p002600","cl",2,2,4
"p002601","cl",1,2,3
"p002602","cl",2,1,3
"p002603","cl",1,1,2
"p002604","cl",1,1,2
"p002605","cl",1,1,2
"p002606","cl",1,1,2
"p002607","cl",1,2,3
"p002608","cl",2,1,3
"p002609","cl",1,1,2
"p002610","cl",1,1,2
"p002611","cl",1,1,2
"p002612","cl",1,1,2
"p002613","cl",1,1,2
"p002614","cl",1,1,2
"p002615","cl",1,2,3
"p002616","cl",1,1,2
"p002617","cl",1,1,2
"p002618","cl",1,1,2
"p002619","cl",1,1,2
"p002620","cl",1,1,2
"p002621","cl",2,1,3
"p002622","cl",1,2,3
"p002623","cl",1,2,3
"p002624","cl",1,1,2
"p002625","cl",1,1,2
"p002626","cl",2,1,3
"p002627","cl",2,1,3
"p002628","cl",1,1,2
"p002629","cl",1,1,2
"p002630","cl",1,1,2
"p002631","cl",1,2,3
"p002632","cl",1,2,3
"p002633","cl",2,1,3
"p002634","cl",1,1,2
"p002635","cl",3,1,4
"p002636","cl",1,1,2
"p002637","cl",1,1,2
"p002638","cl",1,1,2
"p002639","cl",1,1,2
"p002640","cl",1,2,3
"p002641","cl",1,4,5
"p002642","cl",1,1,2
"p002643","cl",1,2,3
"p002644","cl",1,1,2
"p002645","cl",1,1,2
"p002646","cl",1,2,3
"p002647","cl",2,1,3
"p002648","cl",1,1,2
"p002649","cl",1,1,2
"p002650","cl",1,1,2
"p002651","cl",2,1,3
"p002652","cl",1,1,2
"p002653","cl",1,1,2
"p002654","cl",1,1,2
"p002655","cl",2,1,3
"p002656","cl",1,1,2
"p002657","cl",1,1,2
"p002658","cl",1,1,2
"p002659","cl",1,1,2
"p002660","cl",1,1,2
"p002661","cl",1,2,3
"p002662","cl",3,1,4
"p002663","cl",2,0,2
"p002664","cl",1,2,3
"p002665","cl",1,1,2
"p002666","cl",1,1,2
"p002667","cl",1,1,2
"p002668","cl",2,1,3
"p002669","cl",1,1,2
"p002670","cl",2,0,2
"p002671","cl",1,1,2
"p002672","cl",3,1,4
"p002673","cl",2,2,4
"p002674","cl",1,1,2
"p002675","cl",0,1,1
"p002676","cl",1,1,2
"p002677","cl",2,1,3
"p002678","cl",1,1,2
"p002679","cl",2,1,3
"p002680","cl",1,3,4
"p002681","cl",2,1,3
"p002682","cl",2,3,5
"p002683","cl",2,2,4
"p002684","cl",0,1,1
"p002685","cl",1,2,3
"p002686","cl",1,0,1
"p002687","cl",2,1,3
"p002688","cl",1,1,2
"p002689","cl",1,2,3
"p002690","cl",1,2,3
"p002691","cl",1,1,2
"p002692","cl",1,1,2
"p002693","cl",1,1,2
"p002694","cl",2,3,5
"p002695","cl",1,2,3
"p002696","cl",1,1,2
"p002697","cl",1,1,2
"p002698","cl",1,1,2
"p002699","cl",1,1,2
"p002700","cl",1,1,2
"p002701","cl",1,2,3
"p002702","cl",1,1,2
"p002703","cl",1,2,3
"p002704","cl",2,1,3
"p002705","cl",1,1,2
"p002706","cl",1,1,2
"p002707","cl",1,1,2
"p002708","cl",1,1,2
"p002709","cl",1,1,2
"p002710","cl",2,1,3
"p002711","cl",1,1,2
"p002712","cl",2,1,3
"p002713","cl",1,1,2
"p002714","cl",1,2,3
"p002715","cl",1,1,2
"p002716","cl",1,1,2
"p002717","cl",1,1,2
"p002718","cl",1,2,3
"p002719","cl",2,1,3
"p002720","cl",1,1,2
"p002721","cl",2,1,3
"p002722","cl",1,1,2
"p002723","cl",1,1,2
"p002724","cl",1,1,2
"p002725","cl",1,1,2
"p002726","cl",1,1,2
"p002727","cl",0,1,1
"p002728","cl",2,1,3
"p002729","cl",1,1,2
"p002730","cl",1,1,2
"p002731","cl",1,1,2
"p002732","cl",1,3,4
"p002733","cl",1,3,4
"p002734","cl",2,1,3
"p002735","cl",2,2,4
"p002736","cl",1,1,2
"p002737","cl",1,1,2
"p002738","cl",1,1,2
"p002739","cl",1,1,2
"p002740","cl",1,2,3
"p002741","cl",2,1,3
"p002742","cl",1,1,2
"p002743","cl",3,2,5
"p002744","cl",1,1,2
"p002745","cl",1,1,2
"p002746","cl",1,2,3
"p002747","cl",2,1,3
"p002748","cl",1,1,2
"p002749","cl",1,1,2
"p002750","cl",1,1,2
"p002751","cl",1,2,3
"p002752","cl",1,1,2
"p002753","cl",1,2,3
"p002754","cl",2,1,3
"p002755","cl",1,1,2
"p002756","cl",1,1,2
"p002757","cl",1,2,3
"p002758","cl",1,1,2
"p002759","cl",1,1,2
"p002760","cl",2,1,3
"p002761","cl",1,1,2
"p002762","cl",1,1,2
"p002763","cl",1,1,2
"p002764","cl",3,2,5
"p002765","cl",1,2,3
"p002766","cl",1,2,3
"p002767","cl",1,1,2
"p002768","cl",1,1,2
"p002769","cl",1,1,2
"p002770","cl",1,1,2
"p002771","cl",1,1,2
"p002772","cl",1,1,2
"p002773","cl",2,2,4
"p002774","cl",1,1,2
"p002775","cl",1,1,2
"p002776","cl",1,2,3
"p002777","cl",1,1,2
"p002778","cl",1,1,2
"p002779","cl",1,1,2
"p002780","cl",1,2,3
"p002781","cl",1,1,2
"p002782","cl",1,1,2
"p002783","cl",2,1,3
"p002784","cl",2,2,4
"p002785","cl",1,1,2
"p002786","cl",1,2,3
"p002787","cl",1,1,2
"p002788","cl",1,2,3
"p002789","cl",2,1,3
"p002790","cl",0,1,1
"p002791","cl",1,2,3
"p002792","cl",1,2,3
"p002793","cl",1,1,2
"p002794","cl",1,1,2
"p002795","cl",1,1,2
"p002796","cl",1,2,3
"p002797","cl",1,2,3
"p002798","cl",1,1,2
"p002799","cl",1,1,2
"p002800","cl",3,1,4
"p002801","cl",1,1,2
"p002802","cl",1,1,2
"p002803","cl",1,1,2
"p002804","cl",3,1,4
"p002805","cl",1,1,2
"p002806","cl",2,1,3
"p002807","cl",1,1,2
"p002808","cl",1,1,2
"p002809","cl",1,2,3
"p002810","cl",2,1,3
"p002811","cl",1,1,2
"p002812","cl",2,2,4
"p002813","cl",1,1,2
"p002814","cl",1,1,2
"p002815","cl",1,1,2
"p002816","cl",1,1,2
"p002817","cl",1,1,2
"p002818","cl",1,1,2
"p002819","cl",3,2,5
"p002820","cl",1,1,2
"p002821","cl",1,1,2
"p002822","cl",1,1,2
"p002823","cl",2,1,3
"p002824","cl",1,2,3
"p002825","cl",1,1,2
"p002826","cl",2,1,3
"p002827","cl",1,1,2
"p002828","cl",1,1,2
"p002829","cl",3,1,4
"p002830","cl",2,1,3
"p002831","cl",1,1,2
"p002832","cl",3,1,4
"p002833","cl",1,1,2
"p002834","cl",1,1,2
"p002835","cl",1,1,2
"p002836","cl",1,1,2
"p002837","cl",1,1,2
"p002838","cl",1,1,2
"p002839","cl",1,1,2
"p002840","cl",1,1,2
"p002841","cl",1,0,1
"p002842","cl",1,1,2
"p002843","cl",1,1,2
"p002844","cl",2,2,4
"p002845","cl",1,1,2
"p002846","cl",3,1,4
"p002847","cl",2,2,4
"p002848","cl",3,3,6
"p002849","cl",1,2,3
"p002850","cl",2,2,4
"p002851","cl",2,1,3
"p002852","cl",1,1,2
"p002853","cl",1,1,2
"p002854","cl",2,2,4
"p002855","cl",1,1,2
"p002856","cl",1,1,2
"p002857","cl",1,1,2
"p002858","cl",2,1,3
"p002859","cl",1,1,2
"p002860","cl",1,2,3
"p002861","cl",1,1,2
"p002862","cl",1,1,2
"p002863","cl",1,2,3
"p002864","cl",1,2,3
"p002865","cl",1,1,2
"p002866","cl",1,1,2
"p002867","cl",1,3,4
"p002868","cl",1,2,3
"p002869","cl",1,1,2
"p002870","cl",1,1,2
"p002871","cl",1,1,2
"p002872","cl",1,1,2
"p002873","cl",1,1,2
"p002874","cl",1,1,2
"p002875","cl",1,3,4
"p002876","cl",2,1,3
"p002877","cl",1,1,2
"p002878","cl",1,1,2
"p002879","cl",1,1,2
"p002880","cl",1,1,2
"p002881","cl",2,1,3
"p002882","cl",1,1,2
"p002883","cl",1,1,2
"p002884","cl",1,1,2
"p002885","cl",1,1,2
"p002886","cl",2,1,3
"p002887","cl",2,1,3
"p002888","cl",1,1,2
"p002889","cl",1,1,2
"p002890","cl",1,1,2
"p002891","cl",1,1,2
"p002892","cl",1,1,2
"p002893","cl",1,1,2
"p002894","cl",1,1,2
"p002895","cl",1,1,2
"p002896","cl",1,1,2
"p002897","cl",2,1,3
"p002898","cl",1,1,2
"p002899","cl",1,1,2
"p002900","cl",1,1,2
"p002901","cl",1,1,2
"p002902","cl",1,2,3
"p002903","cl",1,2,3
"p002904","cl",1,1,2
"p002905","cl",1,1,2
"p002906","cl",1,2,3
"p002907","cl",1,2,3
"p002908","cl",1,1,2
"p002909","cl",1,2,3
"p002910","cl",2,2,4
"p002911","cl",1,1,2
"p002912","cl",1,1,2
"p002913","cl",1,2,3
"p002914","cl",1,1,2
"p002915","cl",1,1,2
"p002916","cl",1,1,2
"p002917","cl",1,1,2
"p002918","cl",1,1,2
"p002919","cl",1,1,2
"p002920","cl",1,1,2
"p002921","cl",1,1,2
"p002922","cl",1,2,3
"p002923","cl",1,1,2
"p002924","cl",3,1,4
"p002925","cl",1,1,2
"p002926","cl",3,1,4
"p002927","cl",1,1,2
"p002928","cl",2,2,4
"p002929","cl",4,1,5
"p002930","cl",2,1,3
"p002931","cl",1,1,2
"p002932","cl",1,1,2
"p002933","cl",1,1,2
"p002934","cl",1,1,2
"p002935","cl",1,1,2
"p002936","cl",1,2,3
"p002937","cl",1,3,4
"p002938","cl",2,1,3
"p002939","cl",1,1,2
"p002940","cl",1,1,2
"p002941","cl",1,1,2
"p002942","cl",2,1,3
"p002943","cl",1,1,2
"p002944","cl",1,2,3
"p002945","cl",2,2,4
"p002946","cl",1,2,3
"p002947","cl",1,2,3
"p002948","cl",2,0,2
"p002949","cl",1,2,3
"p002950","cl",2,2,4
"p002951","cl",1,1,2
"p002952","cl",1,1,2
"p002953","cl",1,1,2
"p002954","cl",1,1,2
"p002955","cl",1,2,3
"p002956","cl",1,1,2
"p002957","cl",1,1,2
"p002958","cl",1,1,2
"p002959","cl",4,1,5
"p002960","cl",2,1,3
"p002961","cl",1,1,2
"p002962","cl",1,1,2
"p002963","cl",1,1,2
"p002964","cl",1,1,2
"p002965","cl",2,1,3
"p002966","cl",1,2,3
"p002967","cl",1,1,2
"p002968","cl",1,1,2
"p002969","cl",2,1,3
"p002970","cl",1,1,2
"p002971","cl",1,2,3
"p002972","cl",1,2,3
"p002973","cl",1,1,2
"p002974","cl",1,1,2
"p002975","cl",1,2,3
"p002976","cl",1,2,3
"p002977","cl",1,1,2
"p002978","cl",1,1,2
"p002979","cl",1,2,3
"p002980","cl",1,1,2
"p002981","cl",1,1,2
"p002982","cl",1,0,1
"p002983","cl",2,1,3
"p002984","cl",1,1,2
"p002985","cl",2,1,3
"p002986","cl",1,1,2
"p002987","cl",1,2,3
"p002988","cl",1,1,2
"p002989","cl",2,3,5
"p002990","cl",1,1,2
"p002991","cl",1,1,2
"p002992","cl",1,1,2
"p002993","cl",1,1,2
"p002994","cl",2,1,3
